,Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Most_Recent_Spray,Recently_Sprayed,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Weather_hotAndDry,Weather_normal,Day_of_Month,Month,Year,Day_of_Week
4336,2009-06-26,CULEX PIPIENS/RESTUANS,T049,41.896,-87.655,8,5,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4337,2009-06-26,CULEX RESTUANS,T049,41.896,-87.655,8,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4338,2009-06-26,CULEX PIPIENS/RESTUANS,T054,41.922,-87.632,8,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4339,2009-06-26,CULEX PIPIENS/RESTUANS,T094,41.721,-87.666,9,23,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4340,2009-06-26,CULEX RESTUANS,T094,41.721,-87.666,9,15,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4341,2009-06-26,CULEX PIPIENS/RESTUANS,T148,42.017,-87.688,8,9,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4342,2009-06-26,CULEX RESTUANS,T148,42.017,-87.688,8,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4343,2009-06-26,CULEX PIPIENS,T148,42.017,-87.688,8,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4344,2009-06-26,CULEX PIPIENS/RESTUANS,T153,41.908,-87.761,8,5,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4345,2009-06-26,CULEX RESTUANS,T153,41.908,-87.761,8,10,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4346,2009-06-26,CULEX PIPIENS,T153,41.908,-87.761,8,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4347,2009-06-26,CULEX PIPIENS/RESTUANS,T159,41.733,-87.65,8,9,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4348,2009-06-26,CULEX PIPIENS/RESTUANS,T011,41.945,-87.833,8,9,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4349,2009-06-26,CULEX RESTUANS,T011,41.945,-87.833,8,6,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4350,2009-06-26,CULEX PIPIENS/RESTUANS,T016,42.012,-87.812,8,11,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4351,2009-06-26,CULEX RESTUANS,T016,42.012,-87.812,8,16,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4352,2009-06-26,CULEX PIPIENS/RESTUANS,T028,41.987,-87.69,9,9,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4353,2009-06-26,CULEX RESTUANS,T028,41.987,-87.69,9,17,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4354,2009-06-26,CULEX RESTUANS,T031,41.801,-87.763,9,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4355,2009-06-26,CULEX PIPIENS,T031,41.801,-87.763,9,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4356,2009-06-26,CULEX PIPIENS/RESTUANS,T033,41.907,-87.701,9,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4357,2009-06-26,CULEX RESTUANS,T089,41.723,-87.65,5,4,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4358,2009-06-26,CULEX PIPIENS/RESTUANS,T090,41.868,-87.667,9,3,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4359,2009-06-26,CULEX RESTUANS,T090,41.868,-87.667,9,5,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4360,2009-06-26,CULEX PIPIENS/RESTUANS,T135,41.662,-87.725,8,4,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4361,2009-06-26,CULEX RESTUANS,T135,41.662,-87.725,8,3,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4362,2009-06-26,CULEX PIPIENS/RESTUANS,T145,41.878,-87.63,3,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4363,2009-06-26,CULEX RESTUANS,T145,41.878,-87.63,3,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4364,2009-06-26,CULEX PIPIENS/RESTUANS,T147,41.932,-87.7,8,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4365,2009-06-26,CULEX RESTUANS,T147,41.932,-87.7,8,3,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4366,2009-06-26,CULEX PIPIENS/RESTUANS,T151,41.916,-87.801,8,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4367,2009-06-26,CULEX RESTUANS,T151,41.916,-87.801,8,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4368,2009-06-26,CULEX PIPIENS/RESTUANS,T152,41.846,-87.716,9,9,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4369,2009-06-26,CULEX RESTUANS,T152,41.846,-87.716,9,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4370,2009-06-26,CULEX PIPIENS/RESTUANS,T158,41.683,-87.708,9,4,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4371,2009-06-26,CULEX RESTUANS,T158,41.683,-87.708,9,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4372,2009-06-26,CULEX PIPIENS/RESTUANS,T220,41.964,-87.692,9,13,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4373,2009-06-26,CULEX RESTUANS,T220,41.964,-87.692,9,12,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4374,2009-06-26,CULEX PIPIENS/RESTUANS,T003,41.964,-87.758,8,8,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4375,2009-06-26,CULEX RESTUANS,T003,41.964,-87.758,8,10,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4376,2009-06-26,CULEX PIPIENS/RESTUANS,T008,42.008,-87.778,9,46,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4377,2009-06-26,CULEX PIPIENS/RESTUANS,T008,42.008,-87.778,9,21,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4378,2009-06-26,CULEX RESTUANS,T008,42.008,-87.778,9,14,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4379,2009-06-26,CULEX PIPIENS,T008,42.008,-87.778,9,1,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4380,2009-06-26,CULEX PIPIENS/RESTUANS,T012,41.991,-87.747,8,16,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4381,2009-06-26,CULEX RESTUANS,T012,41.991,-87.747,8,3,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4382,2009-06-26,CULEX PIPIENS/RESTUANS,T047,41.868,-87.696,9,6,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4383,2009-06-26,CULEX RESTUANS,T047,41.868,-87.696,9,4,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4384,2009-06-26,CULEX SALINARIUS,T047,41.868,-87.696,9,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4385,2009-06-26,CULEX RESTUANS,T018,42.01,-87.662,8,2,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4386,2009-06-26,CULEX PIPIENS/RESTUANS,T030,41.899,-87.717,9,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4387,2009-06-26,CULEX PIPIENS/RESTUANS,T144,41.94,-87.795,9,15,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4388,2009-06-26,CULEX RESTUANS,T144,41.94,-87.795,9,3,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4389,2009-06-26,CULEX SALINARIUS,T144,41.94,-87.795,9,1,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4390,2009-06-26,CULEX TERRITANS,T144,41.94,-87.795,9,1,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4391,2009-06-26,CULEX PIPIENS/RESTUANS,T017,41.961,-87.777,9,4,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4392,2009-06-26,CULEX RESTUANS,T017,41.961,-87.777,9,1,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4393,2009-06-26,CULEX PIPIENS/RESTUANS,T095,41.704,-87.704,8,3,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4394,2009-06-26,CULEX PIPIENS/RESTUANS,T039,41.912,-87.727,9,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4395,2009-06-26,CULEX RESTUANS,T061,41.801,-87.679,8,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4396,2009-06-26,CULEX PIPIENS/RESTUANS,T065,41.778,-87.752,9,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4397,2009-06-26,CULEX PIPIENS/RESTUANS,T066,41.772,-87.703,8,22,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4398,2009-06-26,CULEX RESTUANS,T066,41.772,-87.703,8,14,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4399,2009-06-26,CULEX RESTUANS,T069,41.768,-87.679,8,4,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4400,2009-06-26,CULEX PIPIENS/RESTUANS,T073,41.773,-87.601,8,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4401,2009-06-26,CULEX PIPIENS/RESTUANS,T074,41.823,-87.666,9,4,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4402,2009-06-26,CULEX RESTUANS,T074,41.823,-87.666,9,6,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4403,2009-06-26,CULEX PIPIENS/RESTUANS,T080,41.755,-87.613,9,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4404,2009-06-26,CULEX PIPIENS/RESTUANS,T083,41.754,-87.591,9,4,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4405,2009-06-26,CULEX PIPIENS,T083,41.754,-87.591,9,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4406,2009-06-26,CULEX RESTUANS,T114,41.799,-87.737,8,5,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4407,2009-06-26,CULEX RESTUANS,T155,41.776,-87.779,9,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4408,2009-06-26,CULEX PIPIENS/RESTUANS,T063,41.826,-87.727,9,3,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4409,2009-06-26,CULEX PIPIENS/RESTUANS,T115,41.673,-87.6,5,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4410,2009-06-26,CULEX RESTUANS,T115,41.673,-87.6,5,4,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4411,2009-06-26,CULEX PIPIENS,T115,41.673,-87.6,5,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4412,2009-06-26,CULEX PIPIENS/RESTUANS,T128,41.705,-87.566,8,3,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4413,2009-06-26,CULEX RESTUANS,T128,41.705,-87.566,8,1,0,3650.0,0,86,72,79,61,67,0,14,0.0,29.2,29.83,6.4,4,8.0,0,1,26,6,2009,4
4414,2009-06-26,CULEX PIPIENS/RESTUANS,T009,41.992,-87.863,8,18,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4415,2009-06-26,CULEX PIPIENS/RESTUANS,T009,41.992,-87.863,8,50,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4416,2009-06-26,CULEX RESTUANS,T009,41.992,-87.863,8,6,0,3650.0,0,86,69,78,60,72.0,0,13,0.0,29.34,29.85,6.4,4,8.2,0,1,26,6,2009,4
4417,2009-06-29,CULEX PIPIENS/RESTUANS,T138,41.726,-87.585,5,7,0,3650.0,0,78,65,72,54,61,0,7,0.0,28.95,29.59,13.4,30,14.1,0,1,29,6,2009,0
4418,2009-06-29,CULEX PIPIENS/RESTUANS,T209,41.741,-87.547,5,1,0,3650.0,0,78,65,72,54,61,0,7,0.0,28.95,29.59,13.4,30,14.1,0,1,29,6,2009,0
4419,2009-06-29,CULEX RESTUANS,T209,41.741,-87.547,5,3,0,3650.0,0,78,65,72,54,61,0,7,0.0,28.95,29.59,13.4,30,14.1,0,1,29,6,2009,0
4420,2009-06-29,CULEX PIPIENS/RESTUANS,T212,41.681,-87.535,8,1,0,3650.0,0,78,65,72,54,61,0,7,0.0,28.95,29.59,13.4,30,14.1,0,1,29,6,2009,0
4421,2009-06-29,CULEX RESTUANS,T212,41.681,-87.535,8,3,0,3650.0,0,78,65,72,54,61,0,7,0.0,28.95,29.59,13.4,30,14.1,0,1,29,6,2009,0
4422,2009-06-29,CULEX RESTUANS,T102,41.75,-87.605,5,1,0,3650.0,0,78,65,72,54,61,0,7,0.0,28.95,29.59,13.4,30,14.1,0,1,29,6,2009,0
4423,2009-06-29,CULEX PIPIENS/RESTUANS,T221,41.659,-87.539,8,2,0,3650.0,0,78,65,72,54,61,0,7,0.0,28.95,29.59,13.4,30,14.1,0,1,29,6,2009,0
4424,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4425,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4426,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4427,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4428,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,45,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4429,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,5,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4430,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4431,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4432,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4433,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4434,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4435,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4436,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4437,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4438,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4439,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4440,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,36,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4441,2009-06-29,CULEX PIPIENS/RESTUANS,T900,41.975,-87.891,9,50,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4442,2009-06-29,CULEX RESTUANS,T900,41.975,-87.891,9,17,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4443,2009-06-29,CULEX RESTUANS,T900,41.975,-87.891,9,8,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4444,2009-06-29,CULEX RESTUANS,T900,41.975,-87.891,9,11,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4445,2009-06-29,CULEX PIPIENS,T900,41.975,-87.891,9,3,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4446,2009-06-29,CULEX PIPIENS,T900,41.975,-87.891,9,3,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4447,2009-06-29,CULEX PIPIENS/RESTUANS,T903,41.958,-87.931,5,7,0,3650.0,0,77,63,70,54,61,0,5,0.0,28.89,29.6,12.2,30,12.7,0,1,29,6,2009,0
4448,2009-07-06,CULEX PIPIENS/RESTUANS,T002,41.955,-87.801,9,3,0,3650.0,0,86,60,73,54,62,0,8,0.0,29.14,29.86,7.5,31,7.8,0,1,6,7,2009,0
4449,2009-07-06,CULEX RESTUANS,T002,41.955,-87.801,9,12,0,3650.0,0,86,60,73,54,62,0,8,0.0,29.14,29.86,7.5,31,7.8,0,1,6,7,2009,0
4450,2009-07-06,CULEX PIPIENS,T002,41.955,-87.801,9,1,0,3650.0,0,86,60,73,54,62,0,8,0.0,29.14,29.86,7.5,31,7.8,0,1,6,7,2009,0
4451,2009-07-06,CULEX PIPIENS/RESTUANS,T046,41.891,-87.654,8,3,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4452,2009-07-06,CULEX RESTUANS,T046,41.891,-87.654,8,3,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4453,2009-07-06,CULEX PIPIENS,T046,41.891,-87.654,8,1,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4454,2009-07-06,CULEX PIPIENS/RESTUANS,T048,41.867,-87.654,8,49,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4455,2009-07-06,CULEX RESTUANS,T048,41.867,-87.654,8,18,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4456,2009-07-06,CULEX PIPIENS,T048,41.867,-87.654,8,3,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4457,2009-07-06,CULEX PIPIENS/RESTUANS,T049,41.896,-87.655,8,2,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4458,2009-07-06,CULEX RESTUANS,T049,41.896,-87.655,8,3,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4459,2009-07-06,CULEX PIPIENS/RESTUANS,T054,41.922,-87.632,8,11,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4460,2009-07-06,CULEX PIPIENS/RESTUANS,T054,41.922,-87.632,8,3,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4461,2009-07-06,CULEX RESTUANS,T054,41.922,-87.632,8,1,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4462,2009-07-06,CULEX RESTUANS,T054,41.922,-87.632,8,2,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4463,2009-07-06,CULEX PIPIENS/RESTUANS,T094,41.721,-87.666,9,9,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4464,2009-07-06,CULEX PIPIENS/RESTUANS,T148,42.017,-87.688,8,6,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4465,2009-07-06,CULEX RESTUANS,T148,42.017,-87.688,8,3,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4466,2009-07-06,CULEX PIPIENS,T148,42.017,-87.688,8,1,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4467,2009-07-06,CULEX PIPIENS/RESTUANS,T159,41.733,-87.65,8,6,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4468,2009-07-06,CULEX RESTUANS,T159,41.733,-87.65,8,2,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4469,2009-07-06,CULEX PIPIENS/RESTUANS,T011,41.945,-87.833,8,5,0,3650.0,0,86,60,73,54,62,0,8,0.0,29.14,29.86,7.5,31,7.8,0,1,6,7,2009,0
4470,2009-07-06,CULEX RESTUANS,T011,41.945,-87.833,8,10,0,3650.0,0,86,60,73,54,62,0,8,0.0,29.14,29.86,7.5,31,7.8,0,1,6,7,2009,0
4471,2009-07-06,CULEX PIPIENS/RESTUANS,T016,42.012,-87.812,8,6,0,3650.0,0,86,60,73,54,62,0,8,0.0,29.14,29.86,7.5,31,7.8,0,1,6,7,2009,0
4472,2009-07-06,CULEX RESTUANS,T016,42.012,-87.812,8,16,0,3650.0,0,86,60,73,54,62,0,8,0.0,29.14,29.86,7.5,31,7.8,0,1,6,7,2009,0
4473,2009-07-06,CULEX PIPIENS/RESTUANS,T028,41.987,-87.69,9,14,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
4474,2009-07-06,CULEX RESTUANS,T028,41.987,-87.69,9,7,0,3650.0,0,85,63,74,54,63,0,9,0.0,29.2,29.84,4.2,30,5.5,0,1,6,7,2009,0
